Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0001580~detection of chemical stimulus involved in sensory perception of bitter taste	7	3.482587064676617	9.964000877946021E-7	TAS2R13, TAS2R39, TAS2R4, TAS2R46, TAS2R3, TAS2R42, TAS2R31	143	40	16792	20.54965034965035	5.339281227418891E-4	1.068084381965484E-4	0.0014488694761727317
GOTERM_MF_DIRECT	GO:0005198~structural molecule activity	14	6.965174129353234	1.02034611672127E-6	CLDN8, KRT6C, KRT6A, CLDN9, KRTAP24-1, LCE3D, LCE2C, SPRR2F, CLDN25, KRT34, LCE1E, SPRR1B, LCE1C, KRTAP3-2	167	247	16881	5.729447986617857	1.6324213651419672E-4	4.0813032616049405E-5	0.001232048693078358
GOTERM_BP_DIRECT	GO:0016233~telomere capping	6	2.9850746268656714	1.1994119791396146E-6	HIST1H4K, HIST1H4B, HIST1H4F, HIST1H4C, HIST1H4D, HIST1H4J	143	23	16792	30.633019154758287	6.426785999655849E-4	1.0714179430504345E-4	0.0017440675073365774
GOTERM_BP_DIRECT	GO:0006336~DNA replication-independent nucleosome assembly	6	2.9850746268656714	2.2973335137768265E-6	HIST1H4K, HIST1H4B, HIST1H4F, HIST1H4C, HIST1H4D, HIST1H4J	143	26	16792	27.098440021516943	0.0012306143501781275	1.7589483980418041E-4	0.003340532711482158
GOTERM_BP_DIRECT	GO:0032200~telomere organization	6	2.9850746268656714	2.8003394687658903E-6	HIST1H4K, HIST1H4B, HIST1H4F, HIST1H4C, HIST1H4D, HIST1H4J	143	27	16792	26.094794094794096	0.0014998581437134506	1.876054070151234E-4	0.00407193543486839
GOTERM_MF_DIRECT	GO:0005549~odorant binding	9	4.477611940298507	3.409337215020208E-6	OR5AU1, OR5M10, OR5K4, OR5K2, OR5H15, OR5AP2, OR5M3, OR10V1, OR5A2	167	92	16881	9.888635771934393	5.453461290018113E-4	1.0909302578032687E-4	0.004116655930919144
GOTERM_BP_DIRECT	GO:0045814~negative regulation of gene expression, epigenetic	7	3.482587064676617	3.848382618874966E-6	HIST1H4K, PHF1, HIST1H4B, HIST1H4F, HIST1H4C, HIST1H4D, HIST1H4J	143	50	16792	16.43972027972028	0.002060611072794649	2.2916674316042496E-4	0.005595840980754385
GOTERM_BP_DIRECT	GO:0050909~sensory perception of taste	6	2.9850746268656714	4.063685452725503E-6	TAS2R13, TAS2R4, TAS2R46, TAS2R3, TAS2R42, TAS2R31	143	29	16792	24.295153122739332	0.0021757694030798413	2.1779026308510474E-4	0.0059088990604361236
GOTERM_BP_DIRECT	GO:0006335~DNA replication-dependent nucleosome assembly	6	2.9850746268656714	6.751774977114861E-6	HIST1H4K, HIST1H4B, HIST1H4F, HIST1H4C, HIST1H4D, HIST1H4J	143	32	16792	22.01748251748252	0.00361242304856213	3.2894257788296244E-4	0.009817401272993465
GOTERM_CC_DIRECT	GO:0001533~cornified envelope	7	3.482587064676617	7.858737200889558E-6	LCE1E, CST6, LCE1C, SPRR1B, LCE3D, LCE2C, SPRR2F	191	46	18224	14.519462781698156	8.012731533347806E-4	2.0037850760812326E-4	0.008754852456360762
GOTERM_BP_DIRECT	GO:0006352~DNA-templated transcription, initiation	6	2.9850746268656714	1.2300936687079508E-5	HIST1H4K, HIST1H4B, HIST1H4F, HIST1H4C, HIST1H4D, HIST1H4J	143	36	16792	19.571095571095572	0.006571654225554391	5.492943006573103E-4	0.017885473799106322
GOTERM_BP_DIRECT	GO:0000183~chromatin silencing at rDNA	6	2.9850746268656714	1.4126677260066767E-5	HIST1H4K, HIST1H4B, HIST1H4F, HIST1H4C, HIST1H4D, HIST1H4J	143	37	16792	19.042147042147043	0.007543357481383239	5.822882885506697E-4	0.020539833614419134
GOTERM_BP_DIRECT	GO:0051290~protein heterotetramerization	6	2.9850746268656714	2.664855272037145E-5	HIST1H4K, HIST1H4B, HIST1H4F, HIST1H4C, HIST1H4D, HIST1H4J	143	42	16792	16.775224775224775	0.014182284886286922	0.0010197521690413769	0.03874304107738258
GOTERM_BP_DIRECT	GO:1904837~beta-catenin-TCF complex assembly	6	2.9850746268656714	2.9951001866606894E-5	HIST1H4K, HIST1H4B, HIST1H4F, HIST1H4C, HIST1H4D, HIST1H4J	143	43	16792	16.3851032688242	0.01592579916287773	0.0010696926317184108	0.043543338488216676
GOTERM_BP_DIRECT	GO:0034080~CENP-A containing nucleosome assembly	6	2.9850746268656714	2.9951001866606894E-5	HIST1H4K, HIST1H4B, HIST1H4F, HIST1H4C, HIST1H4D, HIST1H4J	143	43	16792	16.3851032688242	0.01592579916287773	0.0010696926317184108	0.043543338488216676
GOTERM_BP_DIRECT	GO:0031424~keratinization	6	2.9850746268656714	5.1501350058043506E-5	LCE1E, LCE1C, SPRR1B, LCE3D, LCE2C, SPRR2F	143	48	16792	14.678321678321678	0.027227886590907913	0.0017238521131510698	0.07486272306646002
GOTERM_BP_DIRECT	GO:0018149~peptide cross-linking	6	2.9850746268656714	6.286824435878627E-5	LCE1E, LCE1C, SPRR1B, LCE3D, LCE2C, SPRR2F	143	50	16792	14.091188811188811	0.033136970431488444	0.0019802976926430738	0.09137868804828253
GOTERM_BP_DIRECT	GO:0008544~epidermis development	7	3.482587064676617	8.311766474800878E-5	LCE1E, CST6, LCE1C, SPRR1B, LCE3D, SPRR2F, KRT34	143	85	16792	9.670423693953106	0.043575015158199504	0.0024721015283054593	0.12079456214429962
GOTERM_BP_DIRECT	GO:0050907~detection of chemical stimulus involved in sensory perception	7	3.482587064676617	1.5414557346217196E-4	OR2A7, OR4N4, OR4Q3, OR4C3, OR4P4, OR4C46, OR6N2	143	95	16792	8.652484357747516	0.0793067830036932	0.004339420332927557	0.2239114468544301
GOTERM_BP_DIRECT	GO:0045815~positive regulation of gene expression, epigenetic	6	2.9850746268656714	1.7702394925680242E-4	HIST1H4K, HIST1H4B, HIST1H4F, HIST1H4C, HIST1H4D, HIST1H4J	143	62	16792	11.363861944507105	0.09052997227255422	0.004733423684734284	0.2571046961952206
GOTERM_BP_DIRECT	GO:0006303~double-strand break repair via nonhomologous end joining	6	2.9850746268656714	1.9098838254505288E-4	HIST1H4K, HIST1H4B, HIST1H4F, HIST1H4C, HIST1H4D, HIST1H4J	143	63	16792	11.183483183483183	0.097313128168244	0.004863352086889039	0.27736003636990025
GOTERM_CC_DIRECT	GO:0000228~nuclear chromosome	6	2.9850746268656714	2.2350534710791328E-4	HIST1H4K, HIST1H4B, HIST1H4F, HIST1H4C, HIST1H4D, HIST1H4J	191	53	18224	10.80154104514472	0.022542135547710673	0.004549637594351785	0.24871912368752414
GOTERM_BP_DIRECT	GO:0030216~keratinocyte differentiation	6	2.9850746268656714	4.597893538670074E-4	LCE1E, LCE1C, SPRR1B, LCE3D, LCE2C, SPRR2F	143	76	16792	9.270518954729482	0.21847158320550286	0.01114217768058623	0.6665087684400994
GOTERM_BP_DIRECT	GO:0098532~histone H3-K27 trimethylation	3	1.4925373134328357	0.0010417070183401465	HIST1H1E, HIST1H1D, HIST1H1C	143	6	16792	58.71328671328671	0.4280169867143897	0.023996352978586377	1.5041235426264898
GOTERM_MF_DIRECT	GO:0042393~histone binding	7	3.482587064676617	0.0013049134179658947	HIST1H4K, HIST1H4B, HIST1H4F, HIST1H4C, HIST1H4D, DAXX, HIST1H4J	167	122	16881	5.7998920192402075	0.18854187020370705	0.03422115982868257	1.5643314110633355
GOTERM_BP_DIRECT	GO:0016584~nucleosome positioning	3	1.4925373134328357	0.001923024659462738	HIST1H1E, HIST1H1D, HIST1H1C	143	8	16792	44.03496503496504	0.6436113963777295	0.042077975471576656	2.760180305035198
GOTERM_CC_DIRECT	GO:0000784~nuclear chromosome, telomeric region	7	3.482587064676617	0.0024319068260129965	HIST1H2BA, HIST1H4K, HIST1H4B, HIST1H4F, HIST1H4C, HIST1H4D, HIST1H4J	191	130	18224	5.13765606121627	0.2199182903867094	0.04054778633397449	2.676158651159488
GOTERM_BP_DIRECT	GO:0031047~gene silencing by RNA	6	2.9850746268656714	0.0025204322802017645	HIST1H4K, HIST1H4B, HIST1H4F, HIST1H4C, HIST1H4D, HIST1H4J	143	111	16792	6.347382347382348	0.7414476418276293	0.05266858348353265	3.603107616986312
GOTERM_BP_DIRECT	GO:0044267~cellular protein metabolic process	6	2.9850746268656714	0.0032830450295288018	HIST1H4K, HIST1H4B, HIST1H4F, HIST1H4C, HIST1H4D, HIST1H4J	143	118	16792	5.9708427166054285	0.828403086864499	0.06554572204574227	4.669249050074797
GOTERM_BP_DIRECT	GO:0006954~inflammatory response	10	4.975124378109453	0.004968468868864044	HIST1H2BA, IFNA2, ORM1, IL17A, PPBP, CCR5, S100A9, CXCR1, PF4, PYDC2	143	379	16792	3.098326475635183	0.9307295639605493	0.09414782710023073	6.986661070931888
GOTERM_BP_DIRECT	GO:0007267~cell-cell signaling	8	3.9800995024875623	0.005890567313410904	IFNA2, IL17A, ADRB2, OR56A1, CCR5, S100A9, ADRA2B, FGF21	143	254	16792	3.698474753592864	0.9578567198660989	0.10693482417628841	8.232211255772404
GOTERM_BP_DIRECT	GO:0080182~histone H3-K4 trimethylation	3	1.4925373134328357	0.00693697825096049	HIST1H1E, HIST1H1D, HIST1H1C	143	15	16792	23.485314685314687	0.9760353848106879	0.12072825140591781	9.626858109744841
GOTERM_MF_DIRECT	GO:0008527~taste receptor activity	3	1.4925373134328357	0.009278808875613314	TAS2R13, TAS2R4, TAS2R3	167	15	16881	20.21676646706587	0.7749741577227777	0.19190620717794116	10.645942979005996
GOTERM_CC_DIRECT	GO:0000788~nuclear nucleosome	4	1.9900497512437811	0.010796668454233292	HIST1H2BA, HIST1H2BM, HIST1H2BI, HIST1H2BH	191	44	18224	8.67396477867682	0.6695329403764948	0.14630246940985314	11.390997841332794
GOTERM_BP_DIRECT	GO:0071880~adenylate cyclase-activating adrenergic receptor signaling pathway	3	1.4925373134328357	0.011050615160659697	ADRB2, OR56A1, ADRA2B	143	19	16792	18.541037909458964	0.99741000661915	0.18007029277752584	14.920407382961109
GOTERM_BP_DIRECT	GO:0007608~sensory perception of smell	6	2.9850746268656714	0.011362051847502486	OR51I2, OR2T5, OR2T8, OR2AE1, OR10A7, OR13J1	143	159	16792	4.431191450059375	0.9978123380308336	0.1792839809626775	15.309178316709893
GOTERM_CC_DIRECT	GO:0005886~plasma membrane	57	28.35820895522388	0.01639472023873497	CLDN8, CLDN9, TAS2R4, SLC44A4, TAS2R3, S100A9, CXCR1, OR4C3, OR10A7, OR5AU1, OR7A10, RXFP3, TNFRSF17, OR5M3, OR2AE1, TAS2R13, ADRB2, CCR5, OR5H15, RIPK3, OR4N4, GPR15, OR6V1, OR13J1, CYSLTR2, KCNA3, PCDHB13, OR5A2, SLC32A1, TAS2R46, GPR25, TAS2R42, OR2T5, OR5AP2, OR4Q3, OR2T8, ADRA2B, OR6N2, OR5M10, OR5K4, OR52I1, OR2A7, OR5K2, OR11H1, CLDN25, OR56A1, TAS2R39, OR51I2, DIO3, CD209, OR3A2, SLC18A3, TAS2R31, GHSR, OR10V1, OR4P4, OR4C46	191	4121	18224	1.319722377148839	0.8147633881006342	0.19003574424209202	16.819965989825892
GOTERM_MF_DIRECT	GO:0046982~protein heterodimerization activity	11	5.472636815920398	0.016815342903169272	HIST1H2BA, HIST1H2BM, HIST1H4K, SOX14, HIST1H4B, HIST1H2BI, HIST1H2BH, HIST1H4F, HIST1H4C, HIST1H4D, HIST1H4J	167	465	16881	2.3912304423411244	0.9336845347473458	0.2876361824763618	18.5165084772401
GOTERM_MF_DIRECT	GO:0004888~transmembrane signaling receptor activity	7	3.482587064676617	0.019359176544710584	OR2A7, OR4N4, OR4Q3, OR4C3, OR4P4, OR4C46, OR6N2	167	214	16881	3.306480496950025	0.9561878071720841	0.2935749190614291	21.026043924057603
GOTERM_MF_DIRECT	GO:0031490~chromatin DNA binding	4	1.9900497512437811	0.01941592395040532	HIST1H1E, HIST1H1D, HIST1H1C, NEUROG3	167	58	16881	6.971298781746851	0.956591596230425	0.2692692529239794	21.081208919565096
GOTERM_BP_DIRECT	GO:0070098~chemokine-mediated signaling pathway	4	1.9900497512437811	0.02227840845896468	PPBP, CCR5, CXCR1, PF4	143	71	16792	6.6155816014970945	0.9999943068786643	0.3143464937040349	27.936069149241916
GOTERM_CC_DIRECT	GO:0016021~integral component of membrane	67	33.33333333333333	0.031212523335094337	CLDN8, KLRC4, CLDN9, TAS2R4, SLC44A4, TAS2R3, RNF186, CXCR1, OR4C3, OR10A7, C20ORF141, REG3A, OR5AU1, CTAGE4, RNF148, OR7A10, RXFP3, TNFRSF17, OR5M3, OR2AE1, TAS2R13, RNF133, ADRB2, TRAM1L1, CCR5, OR5H15, OR4N4, OR6V1, GPR15, OR13J1, ASPRV1, CYSLTR2, C7ORF66, GPR6, PCDHB13, OR5A2, SLC32A1, TMEM190, TAS2R46, OR5AP2, TAS2R42, OR2T5, OR4Q3, OR2T8, ADRA2B, OR6N2, FZD8, OR5M10, OR5K4, OR52I1, OR2A7, SLAMF9, OR5K2, OR11H1, CLDN25, TAS2R39, OR56A1, OR51I2, DIO3, CD209, OR3A2, TAS2R31, GHSR, OR10V1, TMEM89, OR4P4, OR4C46	191	5163	18224	1.2381778117150526	0.9606170136423889	0.30189108708487244	29.761421300803214
GOTERM_CC_DIRECT	GO:0031012~extracellular matrix	8	3.9800995024875623	0.036031943058327826	HIST1H4K, HIST1H4B, S100A9, SLPI, HIST1H4F, HIST1H4C, HIST1H4D, HIST1H4J	191	296	18224	2.5787462855525685	0.9763195704433254	0.31223676325002003	33.557445460906465
GOTERM_MF_DIRECT	GO:0031014~troponin T binding	2	0.9950248756218906	0.038761159237873245	TNNC1, TNNI2	167	4	16881	50.541916167664674	0.9982093538939656	0.437304276155573	37.957377470643
GOTERM_MF_DIRECT	GO:0019904~protein domain specific binding	6	2.9850746268656714	0.05501230666358108	HIST1H4K, HIST1H4B, HIST1H4F, HIST1H4C, HIST1H4D, HIST1H4J	167	208	16881	2.9158797789037307	0.9998830003856843	0.5297284538273018	49.50204958006583
GOTERM_MF_DIRECT	GO:0051379~epinephrine binding	2	0.9950248756218906	0.05757796258630061	ADRB2, ADRA2B	167	6	16881	33.69461077844311	0.9999242697687273	0.5180292148706105	51.13288458813273
GOTERM_BP_DIRECT	GO:0007379~segment specification	2	0.9950248756218906	0.06569575900713893	HOXA2, MSGN1	143	8	16792	29.356643356643357	0.9999999999999999	0.668366208150302	62.77227028328348
GOTERM_CC_DIRECT	GO:0005576~extracellular region	24	11.940298507462686	0.07552952513209518	EDDM3B, CSH2, HIST1H4K, IFNA10, FAM24A, S100A9, DEFB136, PF4, FGF21, SCGB1C1, IFNA2, ORM1, CLPS, IL17A, ART5, PPBP, HIST1H4B, APOF, HIST1H4F, SFTA2, HIST1H4C, HIST1H4D, RNASE12, HIST1H4J	191	1610	18224	1.4223147214724725	0.9996680362656609	0.5172352932152091	58.310770114900755
GOTERM_MF_DIRECT	GO:0030280~structural constituent of epidermis	2	0.9950248756218906	0.07602859192551241	KRT36, KRTAP1-3	167	8	16881	25.270958083832337	0.9999967984139613	0.594933726962054	61.511506556433226
GOTERM_CC_DIRECT	GO:0005861~troponin complex	2	0.9950248756218906	0.08044049713642214	TNNC1, TNNI2	191	8	18224	23.85340314136126	0.9998071838730526	0.5097375706332538	60.712621071489316
GOTERM_BP_DIRECT	GO:0045665~negative regulation of neuron differentiation	3	1.4925373134328357	0.08136663710246037	HOXA2, SOX3, NKX2-2	143	56	16792	6.290709290709291	1.0	0.7376096582325447	70.88975911255004
GOTERM_BP_DIRECT	GO:0043534~blood vessel endothelial cell migration	2	0.9950248756218906	0.08143859659754304	GPX1, VHLL	143	10	16792	23.485314685314684	1.0	0.727712109164208	70.92289967006008
GOTERM_BP_DIRECT	GO:0007166~cell surface receptor signaling pathway	6	2.9850746268656714	0.08326534455443274	IFNA2, IL17A, ADRB2, CCR5, CXCR1, OR11H1	143	274	16792	2.571384819560002	1.0	0.7259373262477076	71.75252424001847
GOTERM_BP_DIRECT	GO:0002523~leukocyte migration involved in inflammatory response	2	0.9950248756218906	0.08921095502882866	PPBP, S100A9	143	11	16792	21.350286077558806	1.0	0.7417106598469411	74.30263755318487
